,date,price,volume
438,2014-12-15,497.190002,19355700
439,2014-12-22,520.590027,8047900
440,2014-12-29,527.880005,5820000
441,2015-01-05,495.019989,12880500
442,2015-01-12,490.910004,13581100
443,2015-01-19,509.369995,9759300
444,2015-01-26,503.480011,15301400
445,2015-02-02,521.719971,11622500
446,2015-02-09,527.549988,10601100
447,2015-02-16,538.099976,6970300
448,2015-02-23,531.000000,11225400
449,2015-03-02,563.150024,10620300
450,2015-03-09,550.330017,8755600
451,2015-03-16,551.320007,8502600
452,2015-03-23,556.929993,12342700
453,2015-03-30,540.440002,7319100
454,2015-04-06,535.700012,7394600
455,2015-04-13,529.000000,10222500
456,2015-04-20,533.349976,13489700
457,2015-04-27,543.849976,10133700
458,2015-05-04,532.239990,8144600
459,2015-05-11,535.000000,7327700
460,2015-05-18,542.250000,8155400
461,2015-05-25,542.969971,6965400
462,2015-06-01,543.580017,7151200
463,2015-06-08,538.849976,6950400
464,2015-06-15,539.210022,9229900
465,2015-06-22,551.849976,8271600
466,2015-06-29,539.539978,6557500
467,2015-07-06,539.849976,8002800
468,2015-07-13,558.700012,26394700
469,2015-07-20,653.179993,20999700
470,2015-07-27,651.549988,10201500
471,2015-08-03,657.659973,8109400
472,2015-08-10,660.229980,13339400
473,2015-08-17,643.099976,12613100
474,2015-08-24,593.090027,19338400
475,2015-08-31,625.059998,10153700
476,2015-09-07,632.900024,7140600
477,2015-09-14,649.500000,10601800
478,2015-09-21,639.659973,10489400
479,2015-09-28,617.840027,11701200
480,2015-10-05,654.489990,9826000
481,2015-10-12,667.239990,9194700
482,2015-10-19,670.700012,16495800
483,2015-10-26,720.020020,10183100
484,2015-11-02,731.450012,9854500
485,2015-11-09,739.469971,9542100
486,2015-11-16,734.330017,10469500
487,2015-11-23,758.109985,6028700
488,2015-11-30,761.119995,10630500
489,2015-12-07,748.650024,9495000
490,2015-12-14,736.260010,13033700
491,2015-12-21,754.150024,5609600
492,2015-12-28,767.729980,6545200
493,2016-01-04,728.919983,13572100
494,2016-01-11,701.510010,14083700
495,2016-01-18,687.780029,11512400
496,2016-01-25,713.450012,12831000
497,2016-02-01,700.140015,29648000
498,2016-02-08,682.010010,17278300
499,2016-02-15,710.179993,8739600
500,2016-02-22,702.020020,9728000
501,2016-02-29,716.840027,11526100
502,2016-03-07,704.000000,11688000
503,2016-03-14,742.840027,9637400
504,2016-03-21,750.500000,5333200
505,2016-03-28,748.289978,8318100
506,2016-04-04,755.599976,6282300
507,2016-04-11,751.570007,7664600
508,2016-04-18,730.369995,16509000
509,2016-04-25,703.200012,14621800
510,2016-05-02,704.049988,8794400
511,2016-05-09,723.500000,7644000
512,2016-05-16,710.309998,7693700
513,2016-05-23,716.940002,7846000
514,2016-05-30,733.909973,6089800
