,date,price,volume
453,1995-03-27,4.398438,312465600
454,1995-04-03,4.296875,276662400
455,1995-04-10,4.335938,160038400
456,1995-04-17,4.625000,460155200
457,1995-04-24,4.695313,402715200
458,1995-05-01,4.968750,315448000
459,1995-05-08,4.929688,194291200
460,1995-05-15,4.992188,291972800
461,1995-05-22,5.250000,311958400
462,1995-05-29,5.062500,336080000
463,1995-06-05,5.109375,280014400
464,1995-06-12,5.171875,262809600
465,1995-06-19,5.429688,285529600
466,1995-06-26,5.304688,325324800
467,1995-07-03,5.648438,179080000
468,1995-07-10,5.984375,459601600
469,1995-07-17,5.531250,1097652800
470,1995-07-24,5.750000,493089600
471,1995-07-31,5.468750,588625600
472,1995-08-07,5.734375,421649600
473,1995-08-14,5.984375,342324800
474,1995-08-21,5.898438,484764800
475,1995-08-28,5.437500,475078400
476,1995-09-04,5.640625,350668800
477,1995-09-11,5.781250,352318400
478,1995-09-18,5.562500,363227200
479,1995-09-25,5.210938,475852800
480,1995-10-02,5.312500,399846400
481,1995-10-09,5.023438,520614400
482,1995-10-16,5.343750,654361600
483,1995-10-23,5.906250,435891200
484,1995-10-30,6.140625,394380800
485,1995-11-06,5.804688,435564800
486,1995-11-13,5.460938,582276800
487,1995-11-20,5.265625,325902400
488,1995-11-27,5.367188,446342400
489,1995-12-04,5.320313,660155200
490,1995-12-11,5.453125,354534400
491,1995-12-18,5.335938,365433600
492,1995-12-25,5.390625,177366400
493,1996-01-01,5.304688,285073600
494,1996-01-08,4.992188,567534400
495,1996-01-15,5.117188,698428800
496,1996-01-22,5.562500,352097600
497,1996-01-29,5.584961,276755200
498,1996-02-05,5.796875,516950400
499,1996-02-12,6.093750,396907200
500,1996-02-19,6.054688,353369600
501,1996-02-26,5.914063,404081600
502,1996-03-04,5.921875,327006400
503,1996-03-11,5.921875,490552000
504,1996-03-18,6.234375,419267200
505,1996-03-25,6.171875,304472000
506,1996-04-01,6.382813,161123200
507,1996-04-08,6.226563,288809600
508,1996-04-15,6.312500,496300800
509,1996-04-22,6.890625,337340800
510,1996-04-29,6.882813,290364800
511,1996-05-06,6.851563,292760000
512,1996-05-13,7.187500,331246400
513,1996-05-20,7.164063,204636800
514,1996-05-27,7.289063,151028800
515,1996-06-03,7.265625,306840000
516,1996-06-10,7.499023,318444800
517,1996-06-17,7.437500,364529600
518,1996-06-24,7.437500,290288000
519,1996-07-01,7.398438,165985600
520,1996-07-08,6.905273,458377600
521,1996-07-15,6.718750,617886400
522,1996-07-22,6.843750,754603200
523,1996-07-29,7.257813,385360000
524,1996-08-05,7.554688,297944000
525,1996-08-12,7.710938,273883200
526,1996-08-19,7.609375,212398400
527,1996-08-26,7.656250,154323200
528,1996-09-02,7.539063,157945600
529,1996-09-09,7.640625,293120000
530,1996-09-16,8.187500,404844800
531,1996-09-23,8.203125,353950400
532,1996-09-30,8.179688,330920000
533,1996-10-07,8.328125,244115200
534,1996-10-14,8.347656,252468800
535,1996-10-21,8.203125,387153600
536,1996-10-28,8.429688,272083200
537,1996-11-04,8.546875,337974400
538,1996-11-11,8.843750,429171200
539,1996-11-18,9.289063,552324800
540,1996-11-25,9.406250,244966400
541,1996-12-02,9.266602,429796800
542,1996-12-09,9.750000,486807200
543,1996-12-16,9.546875,380648800
544,1996-12-23,10.359375,100124000
545,1996-12-30,10.093750,160258400
546,1997-01-06,10.203125,257742400
547,1997-01-13,10.437500,291204800
548,1997-01-20,10.828125,584915200
549,1997-01-27,11.843750,333307200
550,1997-02-03,12.000000,391938400
551,1997-02-10,11.890625,343328000
552,1997-02-17,11.750000,245455200
553,1997-02-24,11.750000,316431200
554,1997-03-03,12.062500,267239200
555,1997-03-10,11.992188,243642400
556,1997-03-17,11.609375,421770400
557,1997-03-24,10.953125,451160800
558,1997-03-31,11.218750,431054400
559,1997-04-07,11.867188,331560000
560,1997-04-14,11.671875,489742400
561,1997-04-21,13.265625,517539200
562,1997-04-28,13.953125,399899200
563,1997-05-05,14.390625,368592800
564,1997-05-12,14.359375,255309600
565,1997-05-19,14.390625,249688800
566,1997-05-26,14.687500,255726400
567,1997-06-02,14.781250,207429600
568,1997-06-09,15.312500,245122400
569,1997-06-16,16.000000,279220800
570,1997-06-23,15.906250,200130400
571,1997-06-30,15.406250,179665600
572,1997-07-07,16.054688,205468800
573,1997-07-14,16.312500,534740000
574,1997-07-21,16.718750,556327200
575,1997-07-28,16.968750,314943200
576,1997-08-04,17.429688,259819200
577,1997-08-11,16.593750,297293600
578,1997-08-18,16.375000,348990400
579,1997-08-25,16.468750,204054400
580,1997-09-01,16.625000,185860000
581,1997-09-08,16.609375,245531200
582,1997-09-15,16.328125,431664000
583,1997-09-22,16.453125,219161600
584,1997-09-29,16.421875,221980800
585,1997-10-06,16.781250,227088800
586,1997-10-13,16.296875,232463200
587,1997-10-20,15.937500,461954400
588,1997-10-27,15.437500,461292000
589,1997-11-03,16.234375,263256800
590,1997-11-10,16.125000,226320000
591,1997-11-17,16.671875,250400000
592,1997-11-24,16.937500,175993600
593,1997-12-01,17.625000,267652000
594,1997-12-08,17.000000,292667200
595,1997-12-15,15.781250,438019200
596,1997-12-22,14.750000,247058400
597,1997-12-29,15.265625,231575200
598,1998-01-05,15.734375,374858400
599,1998-01-12,15.546875,323679200
600,1998-01-19,16.750000,372974400
601,1998-01-26,17.306641,374848000
602,1998-02-02,18.812500,338797600
603,1998-02-09,19.453125,298102400
604,1998-02-16,19.109375,322148000
605,1998-02-23,19.843750,442970400
606,1998-03-02,19.812500,316021200
607,1998-03-09,19.875000,220005600
608,1998-03-16,19.921875,202318800
609,1998-03-23,20.265625,295941600
610,1998-03-30,21.781250,184878400
611,1998-04-06,21.656250,207275200
612,1998-04-13,21.687500,179230000
613,1998-04-20,22.968750,293278800
614,1998-04-27,22.031250,255951200
615,1998-05-04,20.468750,311135200
616,1998-05-11,20.812500,339227200
617,1998-05-18,21.125000,241138000
618,1998-05-25,20.718750,167886000
619,1998-06-01,20.781250,185167600
620,1998-06-08,21.000000,170462000
621,1998-06-15,21.140625,310587200
622,1998-06-22,23.421875,424019600
623,1998-06-29,26.156250,223707600
624,1998-07-06,26.343750,198370800
625,1998-07-13,28.406250,323119200
626,1998-07-20,27.968750,303450400
627,1998-07-27,27.484375,323566000
628,1998-08-03,25.375000,408467600
629,1998-08-10,25.500000,242259200
630,1998-08-17,25.750000,289868000
631,1998-08-24,26.187500,276754400
632,1998-08-31,23.625000,454638400
633,1998-09-07,24.671875,245853600
634,1998-09-14,26.078125,229881200
635,1998-09-21,25.593750,265617600
636,1998-09-28,25.250000,260356000
637,1998-10-05,21.937500,499578800
638,1998-10-12,23.937500,296775200
639,1998-10-19,24.906250,421716000
640,1998-10-26,26.218750,293647200
641,1998-11-02,26.187500,303583200
642,1998-11-09,27.093750,271827200
643,1998-11-16,26.875000,236681600
644,1998-11-23,28.125000,279714800
645,1998-11-30,30.031250,318769200
646,1998-12-07,31.687500,320920400
647,1998-12-14,31.921875,282432800
648,1998-12-21,34.343750,138234400
649,1998-12-28,34.500000,112065200
650,1999-01-04,34.843750,304046800
651,1999-01-11,34.000000,298274400
652,1999-01-18,37.718750,390460000
653,1999-01-25,39.781250,479737600
654,1999-02-01,38.718750,464540800
655,1999-02-08,39.281250,384150800
656,1999-02-15,35.996094,365003200
657,1999-02-22,36.187500,385408400
658,1999-03-01,36.765625,302699200
659,1999-03-08,38.750000,326314000
660,1999-03-15,39.468750,322294800
661,1999-03-22,40.781250,412070000
662,1999-03-29,43.937500,247138000
663,1999-04-05,45.500000,196887400
664,1999-04-12,41.937500,254918200
665,1999-04-19,40.000000,388269600
666,1999-04-26,39.937500,282418200
667,1999-05-03,38.218750,322743000
668,1999-05-10,38.312500,285285000
669,1999-05-17,38.500000,276174400
670,1999-05-24,37.750000,240054600
671,1999-05-31,38.062500,147461600
672,1999-06-07,38.781250,197039800
673,1999-06-14,38.343750,227267400
674,1999-06-21,42.000000,187379400
675,1999-06-28,42.468750,208117000
676,1999-07-05,44.625000,150928600
677,1999-07-12,46.187500,268974000
678,1999-07-19,44.843750,357257200
679,1999-07-26,42.750000,287708800
680,1999-08-02,42.187500,322515000
681,1999-08-09,40.812500,294343600
682,1999-08-16,41.156250,284983000
683,1999-08-23,41.937500,365969000
684,1999-08-30,45.062500,202229600
685,1999-09-06,45.898438,162526400
686,1999-09-13,45.312500,242061800
687,1999-09-20,44.437500,285566800
688,1999-09-27,44.156250,209311600
689,1999-10-04,44.750000,190628600
690,1999-10-11,43.656250,202236600
691,1999-10-18,42.531250,337800800
692,1999-10-25,44.656250,287399400
693,1999-11-01,45.156250,268534000
694,1999-11-08,42.187500,541663200
695,1999-11-15,42.187500,295783800
696,1999-11-22,44.187500,243669200
697,1999-11-29,44.750000,284044400
698,1999-12-06,45.718750,230007400
699,1999-12-13,46.375000,586938400
700,1999-12-20,55.312500,166473400
701,1999-12-27,58.062500,109120000
702,2000-01-03,53.656250,288397200
703,2000-01-10,50.750000,314800000
704,2000-01-17,51.625000,303817800
705,2000-01-24,48.625000,294666000
706,2000-01-31,47.437500,297857800
707,2000-02-07,49.562500,321411600
708,2000-02-14,47.437500,376665200
709,2000-02-21,45.250000,277178000
710,2000-02-28,44.062500,449826800
711,2000-03-06,45.062500,496748200
712,2000-03-13,46.625000,346991400
713,2000-03-20,48.250000,483818400
714,2000-03-27,51.187500,385372000
715,2000-04-03,42.468750,673285200
716,2000-04-10,36.625000,531185000
717,2000-04-17,36.500000,317669600
718,2000-04-24,32.500000,736006800
719,2000-05-01,34.406250,340601400
720,2000-05-08,32.875000,260982800
721,2000-05-15,32.250000,255770600
722,2000-05-22,30.187500,363571400
723,2000-05-29,31.000000,298475000
724,2000-06-05,33.000000,370205400
725,2000-06-12,33.062500,307845400
726,2000-06-19,36.000000,406406200
727,2000-06-26,38.343750,207622800
728,2000-07-03,39.125000,152585600
729,2000-07-10,38.593750,280248600
730,2000-07-17,35.937500,375325800
731,2000-07-24,33.625000,355742000
732,2000-07-31,34.062500,258367400
733,2000-08-07,34.875000,339341800
734,2000-08-14,35.000000,229669000
735,2000-08-21,34.968750,220409400
736,2000-08-28,34.843750,279525800
